Nom,person,Notes,"Date ",Heure Australie,Réseau,URL,Créée par,Date de création,Dernière modification,Dernière modification par
"Brother, it has once again been several days since l've heard from you. I really do not understand why you only get on here once a week. Isn't SurespoI on your phone? It should be easy to
get on here without anyone else seeing.",AusWitness,,"July 27, 2015 2:05 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:16 PM","September 13, 2023 12:28 PM",Mona
"Brother, where are you? I cannot stress how important it is that we remain in regular contact with each other.",AusWitness,,"July 28, 2015 1:22 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:18 PM","September 13, 2023 12:28 PM",Mona
"Brother, it has been almost a week now. ls your Surespot working? When you don’t answer me, I am afraid you've been captured by the kuffar.",AusWitness,,"July 29, 2015 2:05 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:19 PM","September 13, 2023 12:28 PM",Mona
"Akhi I am REALLY trying  to be patient, but it's now been six days since I last heard lrom you. You promised you would be on here more often, brother.","AusWitness, GOLD MONA",,"July 30, 2015 6:19 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:19 PM","September 13, 2023 12:28 PM",Mona
"Brother, it has now been a WEEK since I’ve heard from you. Where are you? I am very worried, akhi.","AusWitness, GOLD MONA",,"July 31, 2015 2:33 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:20 PM","September 13, 2023 12:29 PM",Mona
"Okay, I am really getting worried now, brother. It has never been this long without a response before. I am really freaking out. Please tell me you haven't been caught by ASIO.","AusWitness, GOLD MONA",,"August 1, 2015 2:19 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:20 PM","September 13, 2023 12:29 PM",Mona
"Brother, it has now been NINE DAYS since I have heard from you. I can only assume that either your Surespot isn’t working or you have been captured by the kuffar.","AusWitness, GOLD MONA",,"August 2, 2015 1:01 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:21 PM","September 13, 2023 12:29 PM",Mona
"Akhi, it has been almost two weeks since I last heard from you. Where are you?","AusWitness, GOLD MONA",,"August 5, 2015 4:12 AM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:22 PM","September 13, 2023 12:29 PM",Mona
"Brother, it has now been two weeks since I last heard from you. I am getting seriously convinced that you have been captured by the kuffar. Please Iet me know that you re okay.","AusWitness, GOLD MONA",,"August 8, 2015 3:35 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:22 PM","September 13, 2023 12:29 PM",Mona
"Brother, it has now been almost three weeks since I have heard from you. If you were captured by the kuffar, it would be on the news. So, why are you not responding to me? Is something wrong?","AusWitness, GOLD MONA",,"August 12, 2015 4:07 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:23 PM","September 13, 2023 12:29 PM",Mona
"Brother, it has now been FOUR WEEKS since I’ve heard from you I cannot possibly tell you how worried I am. Are you okay?","AusWitness, GOLD MONA",,"August 17, 2015 2:40 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:24 PM","September 13, 2023 12:29 PM",Mona
"ok akhi, i am sorry I wasnt responding before. I had another brother on twitter randomly message me and show me a link to 8chan? where you had openly shown screen captures of what I have been saying and openly telling peope  who i was. Links to my name my twitter, everything",AFP Federal Agent as mohamadmo7,,"August 19, 2015 5:00 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:24 PM","September 13, 2023 12:30 PM",Mona
i was yery upset and stopped talking to you. my melbourne brother and i have kept quiet as i have been afraid of the kuffar trying to find where i was because of that.,AFP Federal Agent as mohamadmo7,Horaire difficile à déchiffrer,"August 19, 2015 5:01 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:25 PM","September 13, 2023 12:30 PM",Mona
why did you do that?? i was trying to be security aware and then you started telling people what we were doing??,AFP Federal Agent as mohamadmo7,,"August 19, 2015 6:31 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:26 PM","September 13, 2023 12:30 PM",Mona
"i have to go but i might be back on later, depending on what you say about this. i have kept quiet and have been worried since nothing has happened, i feel i can start chatting on surespot again",AFP Federal Agent as mohamadmo7,,"August 19, 2015 6:34 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:26 PM","September 13, 2023 12:30 PM",Mona
"speak later, ma assalamah akhi",AFP Federal Agent as mohamadmo7,,"August 19, 2015 6:35 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:27 PM","September 13, 2023 12:30 PM",Mona
"Brother, i am so sorry I made that post when I thought the attack was going to happen in a few hours. When the attack didn't happen, i tried to delete the thread, but I couldn't. I didn’t link to your Twitter, I only included a screenshot of our conversations. At the time, I wanted to inspire other mujahideen. This was during a time when l thought that our attack was imminent and I wanted to leave a message behind that other mujahideen would see. It was very stupid of me. I should have asked you first akhi. Again, when I posted that,I thought we were about to attack.","AusWitness, GOLD MONA",,"August 19, 2015 6:42 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:28 PM","September 13, 2023 12:30 PM",Mona
"I understand if you're mad at me, brother. I only posted that because I wanted to leave a message behind because I thought our attack was imminent. I will never post anything like that again",AusWitness,,"August 19, 2015 6:45 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:29 PM","September 13, 2023 12:30 PM",Mona
"I have spent the last several weeks absolutely terrified for you, akhi. I even made a Facebook account
so I could ask other Melbourne brothers if they had heard anything from you. I was so scared that something had happened to you. You've been the only thing I could think about for
weeks. I was so worried that you had been captured by the kuftar.","AusWitness, GOLD MONA",,"August 19, 2015 6:51 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:29 PM","September 13, 2023 12:30 PM",Mona
"Please forgive me, akhi. I only made that post because I thought we were going to attack in a few hours. When you disappeared, I was worried sick. I couldn't get any sleep because I was so worried about you, brother.",AusWitness,,"August 19, 2015 6:56 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:30 PM","September 13, 2023 12:30 PM",Mona
"Brother if it makes you feel any better, the site I posted the thread on is a Tor website. That means kuffar can't trace anything on it. I also provided some false info in order to confuse any kuffar who might see the thread.",AusWitness,,"August 19, 2015 7:32 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:31 PM","September 13, 2023 12:30 PM",Mona
"Akhi, I have been talking to an expert mujahid and he says there's no way the kuffar could find you trom what I posted, especially since it's a Tor site. Would you like to talk to him?",AusWitness,,"August 19, 2015 9:45 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:31 PM","September 13, 2023 12:30 PM",Mona
"as salamu alaikom, akhi. thank you for your apology, i hope, and inshallah from now on our conversations stay belween you and me. i see what you mean though about telling other mujahideen to inspire. but I didnt like how you provided my name and the video that I was in. i told you a while back not to show anyone. im sure you can understand akhi",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:18 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:32 PM","September 13, 2023 12:30 PM",Mona
"please just in the future akhi, at least tell me where you are making a post like that, i know you have helped me out in the past few months and I am grateful, but i am just trying to take your lead
on internet security. if you get what i mean?",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:19 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:33 PM","September 13, 2023 12:30 PM",Mona
because i dont know now who will try and talk to me. whether it's a real brother or some type of kuffar,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:20 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:34 PM","September 13, 2023 12:30 PM",Mona
"i apologise for causing worry to you, but can u understand why i was afraid??",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:20 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:34 PM","September 13, 2023 12:30 PM",Mona
"i understand the Tor thing, but they cannot trace YOU, but now kuffar can see me?? as in my username etc?",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:20 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:35 PM","September 13, 2023 12:30 PM",Mona
i just ask allah swt for guidance in my du’a,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:22 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:36 PM","September 13, 2023 12:30 PM",Mona
"Akhi, I understand. When I posted the screenshot of our conversation, I forgot that your username showed up in ir. If I had seen your username in the picture, I never would have posted il. I understand why you were afraid, brother I am so sorry for posting that, and I’ll never do anything like that again. I hope you can forgive me, and I hope you are still willing to carry out. Allah's will with me.",AusWitness,,"August 20, 2015 4:22 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:36 PM","September 13, 2023 12:30 PM",Mona
"i understand akhi, i know you were only trying to inspire other mujahideen, but i think security of who i am is more important, until an attack occurs",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:25 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:37 PM","September 13, 2023 12:30 PM",Mona
"lately, i have been spending majority of my time reading and trying to increase my iman",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:25 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:38 PM","September 13, 2023 12:30 PM",Mona
i guess keeping very quiet,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:25 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:39 PM","September 13, 2023 12:30 PM",Mona
"Did you acquire a black shahada flag, brother?",AusWitness,,"August 20, 2015 4:26 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:39 PM","September 13, 2023 12:30 PM",Mona
"no i didn't, i havent really been doing much the last few weeks. i havent even been on twitter etc. my melbourne brother is still a little worried",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:27 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:40 PM","September 13, 2023 12:30 PM",Mona
lol,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:27 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:40 PM","September 13, 2023 12:30 PM",Mona
can you still help with this?,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:27 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:41 PM","September 13, 2023 12:30 PM",Mona
"Absolutely, brother. I will help as much as I can. Just tell me what you need me to do, akhi. I am totally committed to carrying out the will of Allah (SWT) with you.",AusWitness,,"August 20, 2015 4:28 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:42 PM","September 13, 2023 12:30 PM",Mona
alhamdu lillah,AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:29 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:42 PM","September 13, 2023 12:30 PM",Mona
"i am still keen on doing jihad but after these few weeks, and being quiet, im thinking i should take a bit more time to understand my iman",AFP Federal Agent as mohamadmo7,,"August 20, 2015 4:30 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:43 PM","September 13, 2023 12:30 PM",Mona
i guess im a little confused,"AFP Federal Agent as mohamadmo7, GOLD MONA",,"August 20, 2015 4:31 PM",,SURESPOT,https://storage.courtlistener.com/recap/gov.uscourts.flmd.344946/gov.uscourts.flmd.344946.100.2.pdf,Mona,"September 12, 2023 12:43 PM","September 13, 2023 12:30 PM",Mona
